8th - eighth	הוא סיים במקום **השמיני** במרוץ שבו שבעה רצים חצו את הקו לפניו.
9th - ninth	היא סיימה במקום **התשיעי** במרוץ שבו שמונה רצים חצו את הקו לפניה.
above	המסוק טס **מעל** לעננים לכיוון העיר.
academic	ההישגים **האקדמיים** שלו השתפרו משמעותית אחרי שלמד קשה יותר.
actor	**השחקן** אלתר מונולוג דרמטי במשך שלוש דקות.
address	היא כתבה את **הכתובת** שלה בזהירות על המעטפה.
afraid	היא כל כך **פחדה** מהחושך שהיא ישנה עם אור דלוק.
after all	**אחרי הכל**, עבדנו קשה מדי כדי לוותר.
agenda	**סדר היום** של הפגישה כלל חמישה נושאים חשובים לדיון.
aggressive	ההתנהגות **התוקפנית** שלו הפחידה את כל שאר הילדים.
ahead of	היא סיימה את כל הפרויקט **לפני** הזמן המתוכנן.
airplane	מנועי **המטוס** שאגו בזמן שהוא התכונן להמראה.
alien	פקיד ההגירה בדק בקפידה את אשרת העבודה של **הזר**.
alive	הציפור עדיין הייתה **בחיים** אחרי התאונה.
allergic	אחי **אלרגי** לבוטנים ולאגוזים.
along	הם הלכו **לאורך** קו החוף שבו גלים התנפצו ברציפות.
along with	היא הזמינה פיצה **יחד עם** סלט ירוק.
although	**למרות** שירד גשם, הלכנו לפארק.
architect	**הארכיטקט** תכנן בניין יפהפה מאוד במרכז העיר.
artist	**האמן** פיסל דמות יפה משיש.
as if	הוא התנהג **כאילו** לא שמע אותה.
as long as	אתה יכול להישאר **כל עוד** אתה רוצה.
as soon as	תתקשר אליי **ברגע** שתגיע הביתה.
as well as	היא דוברת צרפתית שוטפת **כמו גם** גרמנית.
asked for	הוא **ביקש** קידום בעבודה שלו.
astronomy	היא אוהבת **אסטרונומיה** ומבלה לילות בהירים בצפייה בכוכבים ובכוכבי הלכת.
at last	**סוף סוף**, המטיילים המותשים הגיעו לפסגת ההר.
authentic	זו פסטה איטלקית **אותנטית**, לא חיקוי זול.
background	**הרקע** שלה הוא בהנדסה ובעיצוב מחשבים.
band	**להקת** הרוק ניגנה כל הלילה בהופעה.
base	**בבסיס** הצבאי הישן יש כמה מבנים גדולים ושדה תעופה סמוך.
based on	הסרט **מבוסס על** סיפור אמיתי.
bath	היא לקחה **אמבטיה** חמה לפני שהלכה לישון.
beach	הם בילו את כל היום בשחייה ובבניית טירות חול **בחוף** הים.
beast	**החיה** הפראית שוטטה ביער האפל.
beauty	**יופי** השקיעה עצר לה את הנשימה.
bedroom	**בחדר השינה** שלי יש מיטה נוחה וחלון גדול לידה.
bee	**דבורה** זימזמה סביב הפרח הצהוב הבהיר.
begin/an/un	השיעור **מתחיל** בתשע בבוקר.
boring	הסרט הזה היה כל כך **משעמם** שנרדמתי.
both... and...	היא נהנית **גם** מטניס **וגם** משחייה מדי שבוע.
bottle	הוא מזג מים קרים לתוך **בקבוק** פלסטיק.
bread	היא אפתה **לחם** טרי הבוקר לארוחת הבוקר.
bridge	**הגשר** החוצה את הנהר מחבר בין שתי הערים.
build	**מבנה** הגוף שלה אתלטי, עם כתפיים רחבות ורגליים חזקות.
cable	**כבל** הטלוויזיה ניזוק בתאונה.
cancel	בבקשה **בטל** את התור שלי ליום שישי הבא אחר הצהריים.
candy	הילד פתח **ממתק** מהעטיפה הצבעונית שלו.
care	היא **מחבבת** מאוד את כל המשפחה שלה, ובמיוחד את סביה המזדקנים.
case	היא ארזה את משקפי השמש שלה **בתיבה** קשה מפלסטיק.
casino	הוא הפסיד הרבה כסף **בקזינו**.
catalogue	**בקטלוג** של החנות יש מאות מוצרים שונים.
catch, caught	הוא **תפס** את הכדור בקלות ביד אחת.
cause	היא מגייסת כסף כל שנה למען **מטרה** שעוזרת לילדים חסרי בית.
celebrate	**חגגנו** את יום ההולדת שלה אתמול במסיבה.
change	מזג האוויר **השתנה** במהלך הלילה, ושמיים בהירים הפכו לגשם כבד.
cheap	הנעליים היו כל כך **זולות** שהיא קנתה שלושה זוגות בבת אחת.
cheat	הוא **רימה** במשחק הלוח וסירב להודות בזה.
chemical	תגובות **כימיות** מתרחשות במעבדה לעיתים קרובות למדי.
choose	אתה יכול **לבחור** כל צבע שתרצה כאן.
chronic	יש לו כאבי גב **כרוניים** בעקבות פציעה.
circle	הנץ **חג** לאט מעל השדה בחיפוש אחר טרף.
clock	**שעון** הקיר מראה כרגע שלוש.
cloud	**ענן** כהה הופיע בשמיים הכחולים.
collect	היא **אוספת** בולים נדירים מרחבי העולם.
comic	השחקן **הקומי** עשה פרצופים מצחיקים כדי לשעשע את הילדים הקטנים.
connect	הכבלים האלה **מתחברים** ישירות למחשב הראשי שלך.
container	**המיכל** הפלסטיק הגדול החזיק כמה בקבוקי מים קרים.
conversation	ניהלנו **שיחה** ארוכה על החיים אתמול.
copy	בבקשה **העתק** לי את המסמך הזה עד הצהריים.
correct	המורה ביקש ממנו **לתקן** את שגיאות האיות בזהירות.
country	היא עברה **לארץ** חדשה בשנה שעברה.
couple	**הזוג** המאושר התחתן בטקס קטן בגן.
coupon	מצאתי **קופון** להנחה של חמישים אחוז.
cousin	**בן הדוד** שלי גר בעיר אחרת רחוקה.
cow	**הפרה** אכלה עשב בשדה הירוק.
crash	**התנגשות** המכוניות קרתה בכביש הראשי.
create	האמן **יוצר** פסלים יפים מאבן לבנה.
criteria	**אמות המידה** למלגה דורשות ציונים מצוינים וניסיון התנדבותי.
cross	היא **חצתה** את הכביש בזהירות רבה בגשם.
crowd	**קהל** גדול התאסף מחוץ לאצטדיון וחיכה שהקונצרט יתחיל.
damage	הסופה גרמה **נזק** חמור למאות בתים ברחבי האזור.
danger	שחייה לבד באוקיינוס מהווה **סכנה** משמעותית לבטיחותך.
darkness	**החשיכה** ביער הפכה את מציאת הדרך לבלתי אפשרית.
decide	אנחנו צריכים **להחליט** לאיזו מסעדה ללכת לרגל יום הנישואים שלנו.
defense	מערכות **הגנה** חזקות הגנו על העיר מפני כל איום צבאי מבחוץ.
delete	**מחקתי** את הקובץ בטעות, כך שעכשיו אני לא יכול לשחזר אותו.
depression	**הדיכאון** שלה נמשך כמה חודשים לפני שפנתה לעזרה מקצועית.
design	**עיצוב** הבניין החדש כולל חלונות גדולים וחומרים ברי קיימא.
designer	**מעצב** האופנה יצר קולקציה יפהפייה בהשראת הטבע.
destroy	רעידת האדמה **הרסה** בניינים רבים ברחבי העיר העתיקה.
detail	כל **פרט** בציור הראה את הכישרון המדהים של האמן.
diagram	**התרשים** הראה בדיוק איך כל חלקי המכונה מתחברים זה לזה.
dictator	**הדיקטטור** שלט במדינה במשך עשורים בשליטה מוחלטת.
dilemma	היא ניצבה בפני **דילמה** קשה בין קבלת עבודה חדשה לבין להישאר בבית.
direct	קח את הדרך **הישירה** לשדה התעופה במקום מסלולים נופיים.
direction	המפה מראה את **הכיוון** שעלינו ללכת בו כדי להגיע ליעד שלנו.
discover	חוקרים עזרו לאירופאים **לגלות** אדמות חדשות מעבר לאוקיינוס האטלנטי.
distance	**המרחק** בין שתי העיירות הוא כמעט מאתיים קילומטרים בנסיעה.
document	אנא **תעד** את כל ההוצאות שלך כדי שנוכל לבדוק אותן מאוחר יותר.
dominant	הקבוצה **הדומיננטית** בליגה ניצחה כמעט בכל משחק ומשחק.
drastic	יישום צעדים **דרסטיים** יביא לשינויים עצומים בכל המערכת.
drug	כלב הביטחון בשדה התעופה גילה **סם** אסור בתוך המזוודה שלו.
earlier	היא הגיעה הרבה **קודם** ממה שציפינו, אז היה לנו זמן.
easily	אחי פתר את החידה **בקלות** בלי צורך בעזרה.
echo	כשצעקתי בקניון, שמעתי את **ההד** של קולי.
ecological	המחקר **האקולוגי** הזה מתמקד באופן שבו זיהום משפיע על חיות הבר המקומיות.
edit	**העורך** יערוך את החיבור שלך ויחזיר אותו עם משוב.
elastic	הגומייה **האלסטית** קופצת חזרה לצורתה המקורית באופן מיידי.
elephant	**הפיל** השתמש בחדק הארוך שלו כדי להגיע לעלים גבוהים.
empire	**האימפריה** הרומית שלטה בשטח עצום במשך מאות שנים.
empty	התיאטרון היה **ריק** לגמרי אחרי שהקהל עזב.
enemy	אחרי הבגידה, הוא ראה בחברו לשעבר **אויב** מר.
engine	**מנוע** המכונית התחיל להשמיע רעש מוזר.
enter	עליך **להיכנס** דרך הדלת הקדמית כשאתה מגיע.
episode	צפיתי **בפרק** האחרון של התוכנית האהובה עליי.
error	מסד הנתונים הכיל **שגיאה** שמנעה מהמערכת לפעול.
escape	האסיר הצליח **לברוח** דרך חור בגדר.
ethnic	הקהילה שלנו חוגגת מסורות **אתניות** מתרבויות רבות ושונות.
even though	**למרות** שירד גשם, בכל זאת הלכנו לחוף הים.
